Номер задачи,Время нахождения первого решения,Время нахождения всех решений,Число решений
110,4.429621458053589,16.688714504241943,5
111,8.231552124023438,24.338387966156006,5
112,3.369961977005005,6.637887716293335,5
113,1.6664962768554688,21.626134157180786,5
114,6.243980646133423,20.985287189483643,5
115,3.0440547466278076,15.469096183776855,5
116,5.446231842041016,26.36617636680603,5
117,3.6518354415893555,15.078149318695068,5
118,3.265991449356079,13.436715841293335,5
119,2.6581838130950928,5.111402273178101,5
120,3.602853298187256,15.098158836364746,5
121,1.309581995010376,8.885198831558228,5
122,2.711101770401001,12.84986925125122,5
123,1.1456899642944336,11.930251121520996,5
124,2.6991288661956787,12.224685430526733,5
125,2.512195348739624,21.59689474105835,5
126,3.846331834793091,24.801266193389893,5
127,0.7137789726257324,7.138696193695068,5
128,1.1146416664123535,14.558360815048218,5
129,9.786880493164062,23.593453645706177,5
130,4.6645121574401855,10.321710586547852,5
131,4.609532833099365,16.535699129104614,5
132,3.007009267807007,23.097175121307373,5
133,0.2229301929473877,9.490966558456421,5
134,0.3419151306152344,5.9241111278533936,5
135,10.80759048461914,19.380860090255737,5
136,2.7861146926879883,18.67201805114746,5
137,2.5071990489959717,19.285857439041138,5
138,0.0179901123046875,6.995736837387085,5
139,0.19193387031555176,6.729857921600342,5
140,1.2875545024871826,12.394015789031982,5
141,0.7597908973693848,12.972896814346313,5
142,0.6837821006774902,11.43635368347168,5
143,2.073338747024536,11.109455823898315,5
144,0.001996278762817383,4.317621946334839,5
145,10.434661865234375,19.404815196990967,5
146,0.11896491050720215,8.184394598007202,5
147,15.073196649551392,26.029704093933105,5
148,2.3132636547088623,8.833183765411377,5
149,1.2455697059631348,10.785550355911255,5
150,7.672592401504517,20.706435918807983,5
151,0.12595534324645996,12.217773675918579,5
152,2.143310070037842,19.442006587982178,5
153,1.946385383605957,9.745898723602295,5
154,1.484494924545288,14.598312377929688,5
155,0.3739166259765625,9.963856220245361,5
156,0.4728846549987793,9.620962381362915,5
157,8.143371105194092,24.03233790397644,5
158,2.3022613525390625,7.151718616485596,5
159,0.3289155960083008,10.38971996307373,5
160,0.7217679023742676,8.822152137756348,5
161,0.493877649307251,10.374716758728027,5
162,0.015999317169189453,18.51606822013855,5
163,12.678988933563232,23.16665005683899,5
164,0.30290794372558594,8.04643702507019,5
165,2.4931962490081787,17.537413358688354,5
166,0.004004955291748047,10.139225244522095,5
167,1.8953874111175537,10.98245906829834,5
168,0.6098403930664062,6.854851484298706,5
169,5.688155889511108,22.78444814682007,5
170,1.667501449584961,14.003166675567627,5
171,0.32692980766296387,8.514317274093628,5
172,0.8357384204864502,17.218512773513794,5
173,2.440227508544922,12.629939556121826,5
174,0.16096782684326172,4.384636163711548,5
175,0.2368910312652588,7.997454643249512,5
176,0.3838784694671631,4.1346800327301025,5
177,4.372576713562012,14.112503051757812,5
178,2.607165575027466,10.094780445098877,5
179,3.3499667644500732,15.299155712127686,5
180,0.18190908432006836,8.19338607788086,5
181,12.691945552825928,20.408520936965942,5
182,0.040984392166137695,19.31884264945984,5
183,0.15094995498657227,13.42972207069397,5
184,1.2165751457214355,7.67151665687561,5
185,1.1876516342163086,6.258038282394409,5
186,6.3399763107299805,18.346118927001953,5
187,9.800878047943115,19.92465329170227,5
188,0.03200578689575195,17.610382080078125,5
189,0.925734281539917,9.095101594924927,5
190,2.447218418121338,21.169281721115112,5
191,0.02099323272705078,9.430991888046265,5
192,1.993389368057251,6.681870222091675,5
193,1.1906182765960693,12.58200979232788,5
194,0.4218606948852539,8.478266954421997,5
195,5.405277252197266,27.70819091796875,5
196,3.8117876052856445,5.256292343139648,5
197,4.55057954788208,24.967073440551758,5
198,0.24592137336730957,15.87294626235962,5
199,0.0010297298431396484,10.179789543151855,5
200,7.350646495819092,17.02653956413269,5
201,0.21693682670593262,10.879110097885132,5
202,2.9780447483062744,8.236652135848999,5
203,8.720338106155396,21.391204833984375,5
204,0.04298973083496094,17.070595502853394,5
205,0.2468874454498291,10.885525941848755,5
206,1.0546529293060303,24.93706703186035,5
207,2.2372570037841797,17.482396364212036,5
208,0.31586694717407227,10.758575439453125,5
209,6.835787534713745,11.325358629226685,5
210,0.005995035171508789,9.962858200073242,5
211,0.33185434341430664,5.528233766555786,5
212,1.2716171741485596,14.04155445098877,5
213,0.6148078441619873,23.096642017364502,5
214,3.1599903106689453,25.545820951461792,5
215,0.08197379112243652,15.51253867149353,5
216,5.721175909042358,14.744194269180298,5
217,2.696145534515381,24.656107902526855,5
218,1.545534372329712,15.811995029449463,5
219,1.8983895778656006,7.367645978927612,5
220,0.7637934684753418,10.988528966903687,5
221,0.3118908405303955,14.182470798492432,5
222,0.12493252754211426,14.52833890914917,5
223,1.1116442680358887,10.46766185760498,5
224,6.531918525695801,37.986892223358154,5
225,1.646474838256836,7.572584629058838,5
226,0.7547600269317627,18.28025197982788,5
227,11.69827151298523,27.877114295959473,5
228,1.4005546569824219,14.531375169754028,5
229,1.8604068756103516,8.579265117645264,5
230,0.9466984272003174,21.93900752067566,5
231,4.966417551040649,37.030566453933716,5
232,0.5048377513885498,4.580538988113403,5
233,0.48984384536743164,8.234375476837158,5
234,4.729491949081421,18.74002718925476,5
235,6.183029651641846,18.934183835983276,5
236,10.58059811592102,26.1986186504364,5
237,0.01399540901184082,14.538400888442993,5
238,0.4038503170013428,16.57673192024231,5
239,1.4015536308288574,6.379966974258423,5
240,3.255995273590088,15.06123399734497,5
241,1.8923907279968262,15.743983745574951,5
242,0.3568868637084961,8.201355695724487,5
243,0.6638214588165283,7.981455326080322,5
244,0.011995315551757812,20.60281538963318,5
245,1.5474827289581299,11.600305318832397,5
246,0.11395716667175293,15.421048164367676,5
247,3.723836898803711,9.134125471115112,5
248,0.40987515449523926,11.365377187728882,5
249,0.18294501304626465,5.747133731842041,5
250,4.8204944133758545,20.80237102508545,5
251,0.7117786407470703,4.969387054443359,5
252,1.435570478439331,13.993576049804688,5
253,0.2069692611694336,14.482394218444824,5
254,0.56278395652771,13.871570348739624,5
255,1.8254485130310059,10.273754119873047,5
256,8.689238548278809,21.411152601242065,5
257,0.5758225917816162,13.872581481933594,5
258,1.899362325668335,14.078485250473022,5
259,0.6737871170043945,8.148404359817505,5
260,2.915074586868286,8.78719687461853,5
261,0.07601261138916016,4.539552927017212,5
262,5.673192262649536,31.247088193893433,5
263,6.966764450073242,20.4674711227417,5
264,0.3818802833557129,18.714062929153442,5
265,0.03298616409301758,8.868199110031128,5
266,1.7494547367095947,12.351048469543457,5
267,2.571180820465088,8.29735255241394,5
268,0.20890378952026367,16.464342832565308,5
269,11.112734317779541,18.92424440383911,5
270,0.006027936935424805,6.350007057189941,5
271,5.808034658432007,15.89581561088562,5
272,3.4369075298309326,13.045844554901123,5
273,2.3772144317626953,11.197439432144165,5
274,2.89304518699646,21.298210620880127,5
275,1.3055882453918457,15.731993675231934,5
276,0.3318941593170166,8.249334812164307,5
277,0.21892905235290527,7.456593751907349,5
278,4.5945751667022705,12.342098474502563,5
279,2.297269344329834,7.66752290725708,5
280,1.0306322574615479,13.659650564193726,5
281,0.9666926860809326,4.81046986579895,5
282,0.04298973083496094,5.917116403579712,5
283,1.6805009841918945,7.9614951610565186,5
284,0.1469271183013916,6.8358237743377686,5
285,0.13196039199829102,12.302072286605835,5
286,8.13740611076355,16.28278374671936,5
287,2.678151845932007,9.32702898979187,5
288,1.521538496017456,8.461327075958252,5
289,1.9433786869049072,7.224697828292847,5
290,3.733813524246216,8.979107141494751,5
291,0.11297106742858887,7.691545009613037,5
292,0.001998424530029297,17.629353761672974,5
293,2.053349494934082,11.666285514831543,5
294,2.451221227645874,15.314120054244995,5
295,0.33889245986938477,18.7690167427063,5
296,7.490607738494873,27.88528800010681,5
297,1.9543731212615967,17.936277627944946,5
298,0.011031150817871094,16.792681455612183,5
299,4.25663948059082,14.935231685638428,5
300,0.3078739643096924,11.363377809524536,5
301,2.0273597240448,8.851182222366333,5
302,6.316988229751587,9.938837051391602,5
303,0.004998683929443359,29.67153811454773,5
304,0.032990455627441406,6.605895519256592,5
305,2.936065435409546,10.853540897369385,5
306,8.794199228286743,11.593308210372925,5
307,3.617844820022583,15.112177848815918,5
308,0.8467326164245605,10.129777193069458,5
309,0.31889891624450684,3.7658028602600098,5
310,0.45685553550720215,2.5281925201416016,5
311,6.0550689697265625,14.174475908279419,5
312,8.266395568847656,11.752281427383423,5
313,1.3655648231506348,16.227827310562134,5
314,0.6367969512939453,3.26296329498291,5
315,8.199373722076416,24.840072870254517,5
316,3.397944927215576,15.72502875328064,5
317,2.6181681156158447,16.302808046340942,5
318,7.569591045379639,19.55073571205139,5
319,4.095693349838257,9.027122020721436,5
320,8.303390741348267,18.204233646392822,5
321,10.063788414001465,16.302801370620728,5
322,0.4448587894439697,7.486612796783447,5
323,2.8440887928009033,7.704540967941284,5
324,1.6545052528381348,11.51036787033081,5
325,0.3628509044647217,29.878479480743408,5
326,0.1669449806213379,7.054747581481934,5
327,2.277270555496216,8.88916277885437,5
328,3.8607730865478516,18.78101682662964,5
329,1.1256465911865234,12.635973453521729,5
330,7.205699443817139,19.797683000564575,5
331,0.0030257701873779297,19.493818759918213,5
332,7.9814558029174805,18.805041790008545,5
333,0.17495036125183105,13.90857458114624,5
334,3.1919796466827393,22.672778129577637,5
335,1.0696547031402588,6.3249804973602295,5
336,2.4641764163970947,7.922465085983276,5
337,0.023991107940673828,11.19743299484253,5
338,0.9327058792114258,19.553770542144775,5
339,0.31789708137512207,9.410993337631226,5
340,0.2169642448425293,11.018520832061768,5
341,3.7328436374664307,9.566983461380005,5
342,0.19894003868103027,6.018087863922119,5
343,0.32889580726623535,7.1377222537994385,5
344,3.4579012393951416,7.977429628372192,5
345,0.230926513671875,8.993136405944824,5
346,3.5808568000793457,22.855719566345215,5
347,2.2322866916656494,6.1180455684661865,5
348,0.8247706890106201,3.9897615909576416,5
349,1.3245759010314941,5.6961846351623535,5
350,0.7387635707855225,13.605656147003174,5
351,1.0246796607971191,15.926931619644165,5
352,2.693138360977173,10.677593469619751,5
353,4.1966917514801025,12.032193183898926,5
354,14.96626091003418,34.51502752304077,5
355,0.3338944911956787,10.3587007522583,5
356,1.5375077724456787,9.222060680389404,5
357,4.711533069610596,29.770548105239868,5
358,0.02899312973022461,7.095705509185791,5
359,1.1986186504364014,9.773892641067505,5
360,0.8297405242919922,4.610502243041992,5
361,1.7494525909423828,5.1363348960876465,5
362,13.104822158813477,17.876299381256104,5
363,0.09100103378295898,8.400346279144287,5
364,7.716567754745483,19.479817390441895,5
365,1.031700849533081,10.569660663604736,5
366,13.520696640014648,38.06087589263916,5
367,3.987729787826538,14.381415367126465,5
368,0.27691125869750977,13.399722814559937,5
369,1.423539638519287,14.519368410110474,5
370,0.2709157466888428,10.473662376403809,5
371,0.9257311820983887,6.994794607162476,5
372,1.444540023803711,14.63596248626709,5
373,0.1799776554107666,14.203503131866455,5
374,3.624845027923584,10.973507404327393,5
375,0.08000755310058594,11.702303171157837,5
376,1.8564059734344482,23.376549243927002,5
377,1.7644388675689697,10.988465785980225,5
378,0.28990840911865234,16.80860733985901,5
379,0.3428950309753418,7.362654685974121,5
380,7.51160454750061,11.214424133300781,5
381,0.8477272987365723,14.217461824417114,5
382,1.3005561828613281,14.742300271987915,5
383,0.07097649574279785,7.974462509155273,5
384,1.4895291328430176,18.026262521743774,5
385,0.9696967601776123,3.9957308769226074,5
386,2.7011728286743164,13.99357295036316,5
387,2.022350549697876,6.186990022659302,5
388,6.021073818206787,17.50941252708435,5
389,0.3338594436645508,11.080434083938599,5
390,2.8840835094451904,15.385100603103638,5
391,0.0019969940185546875,2.5941731929779053,5
392,0.582813024520874,9.809876680374146,5
393,0.24492573738098145,7.926478147506714,5
394,6.8078227043151855,40.04923462867737,5
395,3.233966112136841,12.393046855926514,5
396,1.6154866218566895,12.740904808044434,5
397,2.6741812229156494,17.238547801971436,5
398,3.073011636734009,12.397039651870728,5
399,0.7837474346160889,14.29044246673584,5
400,5.083384990692139,11.549356460571289,5
401,4.175636053085327,9.187071800231934,5
402,0.14292192459106445,9.801877498626709,5
403,5.3912835121154785,12.826905727386475,5
404,2.1033318042755127,18.57808232307434,5
405,0.23589801788330078,22.245913982391357,5
406,0.4598500728607178,18.34515142440796,5
407,3.777796983718872,14.011534214019775,5
408,0.059014081954956055,5.996090650558472,5
409,2.6781468391418457,15.873941898345947,5
410,2.67414927482605,9.566944599151611,5
411,7.261648416519165,24.880033254623413,5
412,6.624917984008789,18.10226345062256,5
413,2.1772620677948,26.717406511306763,5
414,0.2389237880706787,20.976349353790283,5
415,0.9297010898590088,5.046388864517212,5
416,0.031989336013793945,14.076513528823853,5
417,3.4848854541778564,14.638333559036255,5
418,2.704138994216919,12.007173299789429,5
419,0.80277419090271,3.737837791442871,5
420,0.009026050567626953,12.231138467788696,5
421,4.967418193817139,7.224703311920166,5
422,4.743487596511841,15.837953090667725,5
423,0.6887819766998291,3.8917577266693115,5
424,4.401598930358887,6.551912069320679,5
425,7.179708003997803,15.65100908279419,5
426,6.09306001663208,24.710125207901,5
427,2.5431885719299316,14.954200267791748,5
428,6.846402645111084,9.011712789535522,5
429,0.8657228946685791,6.800830364227295,5
430,0.08000850677490234,9.722937822341919,5
431,2.309264659881592,7.27470850944519,5
432,0.7497348785400391,8.57026982307434,5
433,4.969385623931885,11.367346286773682,5
434,0.26795125007629395,7.6545634269714355,5
435,0.02198934555053711,10.470657348632812,5
436,0.5858097076416016,8.91712212562561,5
437,0.4538559913635254,21.38415503501892,5
438,0.31792640686035156,5.3672871589660645,5
439,0.048957109451293945,8.522287368774414,5
440,0.519801139831543,10.828518867492676,5
441,0.0009989738464355469,8.848179578781128,5
442,0.7118058204650879,15.709992408752441,5
443,8.208384275436401,18.34612226486206,5
444,4.073706865310669,11.581311225891113,5
445,1.7374451160430908,6.170999050140381,5
446,0.006999969482421875,11.49733567237854,5
447,1.24259614944458,16.51373028755188,5
448,4.367640256881714,29.010789394378662,5
449,1.3536012172698975,13.461737871170044,5
450,3.607851505279541,11.279408931732178,5
451,2.624164342880249,16.404770612716675,5
452,3.0970113277435303,8.280354261398315,5
453,1.7504236698150635,9.662891149520874,5
454,0.8087167739868164,16.29081678390503,5
455,0.923710823059082,20.391499042510986,5
456,3.3149430751800537,9.533926963806152,5
457,1.5555055141448975,27.149353504180908,5
458,2.3442487716674805,10.107775211334229,5
459,0.28290677070617676,18.483073234558105,5
460,5.199345827102661,12.815913915634155,5
461,6.411943435668945,9.318028211593628,5
462,4.414575815200806,17.255497455596924,5
463,0.04098677635192871,13.079830408096313,5
464,1.5435106754302979,19.979628324508667,5
465,1.0976765155792236,18.588453769683838,5
466,1.9913671016693115,18.546417236328125,5
467,4.922428846359253,16.30080485343933,5
468,0.6967473030090332,8.633248567581177,5
469,0.6617586612701416,6.965067625045776,5
470,1.0936470031738281,14.000567197799683,5
471,3.276963949203491,13.704599618911743,5
472,2.0373806953430176,14.51537823677063,5
473,0.7787857055664062,16.35681700706482,5
474,0.010993719100952148,9.29703164100647,5
475,2.6122031211853027,23.747466325759888,5
476,6.935795545578003,19.28785228729248,5
477,1.6434736251831055,21.65306305885315,5
478,1.9793767929077148,15.524052858352661,5
479,1.671452283859253,9.826833009719849,5
480,4.949430227279663,14.684750318527222,5
481,4.5015709400177,15.883941173553467,5
482,4.44658350944519,23.10662269592285,5
483,0.1599416732788086,11.55430817604065,5
484,0.005999565124511719,5.549231290817261,5
485,6.229042053222656,12.92287826538086,5
486,1.5665113925933838,8.71622633934021,5
487,4.530558347702026,25.35576033592224,5
488,3.18497896194458,33.01446890830994,5
489,1.357569932937622,8.943121910095215,5
490,0.011995315551757812,6.575902462005615,5
491,2.8451452255249023,11.610328912734985,5
492,1.770432949066162,8.183392524719238,5
493,2.6771628856658936,21.289244890213013,5
494,0.9436969757080078,18.496110439300537,5
495,3.7968249320983887,11.257447481155396,5
496,0.0019927024841308594,15.474063634872437,5
497,0.11896467208862305,4.500249862670898,5
498,2.5481646060943604,10.336712121963501,5
499,1.3505754470825195,14.688352584838867,5
500,1.1705987453460693,15.790938138961792,5
501,0.002999544143676758,9.237053155899048,5
502,1.2356419563293457,13.890605688095093,5
503,0.17194104194641113,7.268716335296631,5
504,3.230947494506836,12.847896575927734,5
505,14.270455360412598,21.518139362335205,5
506,2.9420619010925293,5.311306476593018,5
507,0.012972593307495117,7.026737213134766,5
508,0.9267323017120361,10.891556024551392,5
509,3.6238718032836914,11.077466249465942,5
510,0.9537055492401123,17.446449041366577,5
511,1.7734675407409668,6.750881195068359,5
512,0.7197792530059814,17.484432458877563,5
513,2.786109209060669,6.794824123382568,5
514,0.23791265487670898,3.2379825115203857,5
515,0.7157702445983887,20.810394525527954,5
516,2.8670759201049805,9.595910549163818,5
517,5.337270498275757,23.836405038833618,5
518,1.7004585266113281,13.646656513214111,5
519,1.5355207920074463,13.20379090309143,5
520,6.772841215133667,19.501790523529053,5
521,5.665526390075684,32.99482870101929,5
522,14.495383739471436,23.878390073776245,5
523,0.10093951225280762,11.773256301879883,5
524,1.1576285362243652,16.485743761062622,5
525,2.207261085510254,9.381974935531616,5
526,4.2256550788879395,28.730243682861328,5
527,6.992044687271118,10.690900087356567,5
528,0.003995656967163086,11.821620225906372,5
529,5.525245428085327,12.114317893981934,5
530,0.7057769298553467,12.51766324043274,5
531,3.6788246631622314,9.225058794021606,5
532,4.31662130355835,19.507813930511475,5
533,1.0517051219940186,7.669617652893066,5
534,0.551828145980835,5.097371339797974,5
535,4.241647720336914,18.182307481765747,5
536,0.5898547172546387,14.363197088241577,5
537,5.762774467468262,14.152244567871094,5
538,8.800288677215576,14.36052417755127,5
539,0.8187386989593506,18.494459867477417,5
540,4.926459074020386,7.181739091873169,5
541,0.5608236789703369,11.214425802230835,5
542,0.7797577381134033,10.622613430023193,5
543,1.43654203414917,4.254646062850952,5
544,0.06695032119750977,6.182034015655518,5
545,0.11900043487548828,9.254086256027222,5
546,0.6807825565338135,5.411277770996094,5
547,2.084336996078491,20.719518899917603,5
548,0.8297381401062012,17.262496948242188,5
549,11.783242225646973,13.332717657089233,5
550,3.714791774749756,11.239423513412476,5
